m,T,N,alpha,sigma_m,Sample Entropy Position,Sample Entropy Velocity,Sample Entropy Acceleration,Std Position,Std Velocity,Std Acceleration
3,0.1,500,1.0,2000,0.008654066115792863,0.09254417995675776,0.980167881000585,0.011808929358797139,0.05301703988878403,0.06754546246685574
3,0.1,500,1.0,5000,0.007150628149760257,0.08045478074935251,0.9900797677528794,0.009728356164367796,0.05213547247164351,0.0733870938749829
3,0.1,500,1.0,10000,0.008998494847445054,0.0750414710042267,0.9594755651189371,0.012582485312545221,0.043606285902780255,0.06559433758110554
3,0.1,500,2.0,1000,0.013487453475861748,0.1499433323220435,1.09704190492201,0.01734782245852774,0.06330250711499338,0.05561973904629694
3,0.1,500,2.0,2000,0.010966652799577923,0.12383832283787276,1.1058261328288423,0.012642747754983152,0.06507802067296653,0.0632722701236556
3,0.1,500,2.0,5000,0.012246968235208459,0.12397530332995217,1.1068022635924237,0.01477097152449207,0.05093652016077932,0.05860393571767595
3,0.1,500,2.0,10000,0.008386193479516399,0.10994607381948235,1.0921699537792298,0.007980467929849005,0.06320620983485527,0.05805984287035627
3,0.1,500,5.0,1000,0.011248601837149359,0.19804097527837936,1.1150529859804188,0.01204837270265245,0.09316318780629917,0.07144919026035887
3,0.1,500,5.0,2000,0.006110293010968945,0.17865114092074016,1.132563913971643,0.007880339477679436,0.09012232493614143,0.06823389292648124
3,0.1,500,5.0,5000,0.010803041165335562,0.18097484570848985,1.1156748992542684,0.016943977836934656,0.07979341742800475,0.051353831413900555
3,0.1,500,5.0,10000,0.012130457681798736,0.18836897027269464,1.127133343380782,0.016243918986562453,0.08827569338572458,0.06993283715081368
3,0.1,1000,0.1,1000,0.0037240715993723545,0.015759134014697317,0.427490736661557,0.006855660694246016,0.01042076113840056,0.09866638288382679
3,0.1,1000,0.1,2000,0.004558126387072459,0.014931213200255405,0.4130388072560124,0.005527241606282951,0.011419845147875158,0.09894826470209038
3,0.1,1000,0.1,5000,0.005316149211330818,0.015688176214296058,0.4109235159361711,0.004964430603955285,0.009175450128568116,0.09502993924144697
3,0.1,1000,0.1,10000,0.0044150995078558655,0.015905083502889314,0.4308961017295031,0.006042013989918944,0.010865902979394408,0.10273590346199449
3,0.1,1000,0.5,1000,0.0033907165238714976,0.03599995621447183,0.7918626951843959,0.004072412218946942,0.01825724057321194,0.07252607226945573
3,0.1,1000,0.5,2000,0.005271125818470308,0.03839590754915668,0.8087843738530988,0.006312958880514453,0.017192107856776856,0.07020623692338249
3,0.1,1000,0.5,5000,0.004435498753057709,0.0421940288658915,0.8256663525415178,0.00427430365747181,0.025113786388866292,0.07650482595536849
3,0.1,1000,0.5,10000,0.004843844008561889,0.04135626347244003,0.8111616962302053,0.006103202049346211,0.021545070336008713,0.06822191312214261
3,0.1,1000,1.0,1000,0.005780129453719968,0.06313518140792836,1.0054302711300969,0.0060767134306148295,0.03295077690884517,0.059711634698002655
3,0.1,1000,1.0,2000,0.0051984609249029765,0.05735854295108151,1.0219412594243191,0.004976728264642001,0.02773753568068135,0.04983563873151255
3,0.1,1000,1.0,5000,0.0038599376902059513,0.056634920872251124,1.0120567780583296,0.004513781103351778,0.03140057535341741,0.05380065249499774
3,0.1,1000,1.0,10000,0.0037275006051532577,0.06186011551062176,1.0187741114584954,0.0040413678734562445,0.031903363235644064,0.058620438052046996
3,0.1,1000,2.0,1000,0.006834289336719912,0.08925210440722176,1.1994714014296664,0.006064014461488961,0.03944592872896454,0.03578952934833994
3,0.1,1000,2.0,2000,0.005639858676083347,0.08556795030473474,1.2066147211308087,0.006513249076817473,0.04361823568579873,0.038903981725186436
3,0.1,1000,2.0,5000,0.004698236898866565,0.08090343901814932,1.2135486931474562,0.005480810704344226,0.04209854076370279,0.044092963917478516
3,0.1,1000,2.0,10000,0.0036083386871059047,0.07013420779976051,1.2003845553782753,0.005104504387125411,0.04513807269379483,0.04101782228456051
3,0.1,1000,5.0,1000,0.004840008615604044,0.1333594601983766,1.345402274197899,0.007331751276602348,0.062080324503667225,0.03808129331902875
3,0.1,1000,5.0,2000,0.0048621645894123535,0.13614291085561814,1.337715025591025,0.004853982831188332,0.06840252203351664,0.036142159193307544
3,0.1,1000,5.0,5000,0.004243416034923358,0.13179116522780612,1.3420438879170191,0.004665822479167588,0.06638912465489227,0.042998241742467594
3,0.1,1000,5.0,10000,0.004557874943011405,0.15037105465485193,1.3427065841961054,0.004859477229814161,0.07300557490285467,0.05041199235030354
3,0.1,2000,0.1,1000,0.00169351450667141,0.010573309578967906,0.3907933273924322,0.001688726369334757,0.005194506846201532,0.06142681728445387
3,0.1,2000,0.1,2000,0.001528100460505108,0.01141060139326215,0.41548580135503577,0.0016293747149869963,0.006382157601433108,0.06015811620780773
3,0.1,2000,0.1,5000,0.0026537297928897518,0.01035243824592315,0.38176177985061294,0.0029520710605155176,0.006324049933538935,0.05749603114546991
3,0.1,2000,0.1,10000,0.0022511414962070684,0.01246568752843809,0.4068270746296628,0.0023631549421493673,0.0069322211594365,0.07229502870165944
3,0.1,2000,0.5,1000,0.002385963952048797,0.032343831985416856,0.8023622161447337,0.0030364686127651993,0.013938901219775637,0.05181251491026033
3,0.1,2000,0.5,2000,0.0019986232715590692,0.025983580223373434,0.8059681492730809,0.002099277084628566,0.010767331075330058,0.05349589127290617
3,0.1,2000,0.5,5000,0.0024398130525272958,0.02705039714291764,0.7982304024449699,0.0033579981521010866,0.012791000113159942,0.053850105752021205
3,0.1,2000,0.5,10000,0.0026875716309259904,0.029377415076266976,0.8153072491646942,0.003376575470532626,0.013249658879322836,0.042200983799384854
3,0.1,2000,1.0,1000,0.002041555769331819,0.03904809823270877,1.0376973591074086,0.002107179579220477,0.01801368088082092,0.033673428017055966
3,0.1,2000,1.0,2000,0.00217946755589129,0.041828795389617764,1.0399185864339908,0.0024326642773303286,0.021270531500423018,0.04602222762969283
3,0.1,2000,1.0,5000,0.002410479505521664,0.046248523853898486,1.0365722298339073,0.0027175951207767325,0.026418731708527116,0.03691777458703572
3,0.1,2000,1.0,10000,0.002516164024153316,0.041495313768778457,1.0332517951195037,0.0032395230412154787,0.02121958369048931,0.04543533526300681
3,0.1,2000,2.0,1000,0.001882277994952305,0.05605114626489167,1.260564097418343,0.0021612916221623686,0.022051753366733658,0.03128093843538862
3,0.1,2000,2.0,2000,0.0018576958782710088,0.06598745146821265,1.2724062260360927,0.002526474110590363,0.03676388665102847,0.031336874059348895
3,0.1,2000,2.0,5000,0.0023528489071296967,0.06243821036135878,1.2642038856636324,0.0029183838365439384,0.025845011620615522,0.03415842389381103
3,0.1,2000,2.0,10000,0.0030771685748723853,0.061806636651185104,1.2627767563480325,0.002933903472764994,0.028616354158419312,0.029014322977422343
3,0.1,2000,5.0,1000,0.002137131837723681,0.08707770893761245,1.4965702191020367,0.002797971808238111,0.042040439765985524,0.028869689078331158
3,0.1,2000,5.0,2000,0.002822320285845172,0.10055701711426841,1.4950846075825721,0.003251915879527834,0.05515728588864985,0.025942829876114817
3,0.1,2000,5.0,5000,0.002072347014701461,0.09324321169560572,1.4910942595936092,0.0018498782616488741,0.05450667557018176,0.028232413864554162
3,0.1,2000,5.0,10000,0.0018478591758309152,0.08817785358520547,1.4970553635829815,0.0021792806315122904,0.046282924946980844,0.02850828049765934
3,0.5,100,0.1,1000,0.022313132597088177,0.09470253090482902,0.6980718228662791,0.028973584535902496,0.06056968734897114,0.16480934409586603
3,0.5,100,0.1,2000,0.03955510712054671,0.12426917981079083,0.6721659036879823,0.04268461618910938,0.06703668270924625,0.11228033802816559
3,0.5,100,0.1,5000,0.036135935917342106,0.1150793679812577,0.7015445628543104,0.044671871882433614,0.08935833955669634,0.10373531752158632
3,0.5,100,0.1,10000,0.030792651636199164,0.10445050191151513,0.6569039155229524,0.0362834760895094,0.057983813550627816,0.12877471217506703
3,0.5,100,0.5,1000,0.03368554856779722,0.224728856257661,0.597082696390397,0.04371921525826193,0.0929444132030602,0.15490899188035318
3,0.5,100,0.5,2000,0.0541319667847441,0.23045373607445555,0.6058114690712884,0.05282736321633045,0.0979346610702576,0.17972846419985766
3,0.5,100,0.5,5000,0.046986825610748545,0.21682310848521744,0.6203060706027679,0.046376858018684415,0.12029736621292161,0.16624715225602962
3,0.5,100,0.5,10000,0.03874325291396719,0.23831815688101549,0.5634206747488103,0.042676259627823926,0.10207182030764723,0.15009070746146516
3,0.5,100,1.0,1000,0.04320343354154311,0.3402601330955489,0.4766126050936938,0.0469699543445109,0.13688681239207925,0.13387015480482306
3,0.5,100,1.0,2000,0.05222908513359915,0.2973621497281895,0.4810869670950844,0.05597553863250411,0.1238991853816823,0.13499711052907
3,0.5,100,1.0,5000,0.05089860185800164,0.30087586647622205,0.5114364530893671,0.062090206458945925,0.13359307787509267,0.1263576932018545
3,0.5,100,1.0,10000,0.04449473367975768,0.2999103351028977,0.4571039743318206,0.0490140115636747,0.1327347138162392,0.13901779936642208
3,0.5,100,2.0,1000,0.042808927836230415,0.416964789614038,0.36133867255375124,0.05076807350817011,0.16592915534618333,0.12406885998445402
3,0.5,100,2.0,2000,0.055349550485458865,0.41142927801242357,0.37150317351409634,0.0577565697881917,0.17934387515529218,0.11982623915032863
3,0.5,100,2.0,5000,0.043989304355552095,0.4010397111882422,0.35804392610842384,0.05625661965321196,0.16564981363889816,0.12534996818142083
3,0.5,100,2.0,10000,0.04663558192118258,0.4587306647287414,0.3465320956334436,0.05285415236691823,0.18606378114377575,0.11289847760447966
3,0.5,100,5.0,1000,0.06941775058885899,0.5626887879880589,0.281864562162868,0.0808342934522999,0.2260756646300189,0.11874123266506394
3,0.5,100,5.0,2000,0.04340148864117298,0.5178937235530672,0.28414927368708903,0.051214001521482894,0.17124441727954062,0.11675024084890956
3,0.5,100,5.0,5000,0.07712198182867087,0.6198745659869236,0.2703937799064454,0.07337413684746885,0.26669062500933055,0.10627400779900978
3,0.5,100,5.0,10000,0.05847617616583731,0.5168005870735545,0.2918647770551992,0.06777791928146303,0.16620279367298704,0.10778416838122022
3,0.5,500,0.1,1000,0.009116476451592588,0.05954269212921402,0.7700925370468217,0.012983660385711283,0.03492929793018431,0.0943040966136233
3,0.5,500,0.1,2000,0.008716920241474139,0.0598450341837756,0.7826376177582806,0.010871484512469793,0.035780238201802504,0.08798623277171913
3,0.5,500,0.1,5000,0.01014023097643503,0.06032177289924276,0.8174827472578365,0.014384035981516392,0.03539001999388449,0.08040420354030277
3,0.5,500,0.1,10000,0.008116244446749509,0.05396694691078656,0.7980954288813953,0.0104299319473064,0.03334342506162476,0.09205548278496244
3,0.5,500,0.5,1000,0.010637283052785973,0.1537054986731764,1.1374362145246117,0.01095725298269093,0.07008907936272113,0.05542903632262758
3,0.5,500,0.5,2000,0.009900153164979103,0.1374750074179657,1.1255017588799037,0.012309379554226826,0.06516559906210441,0.0512565337886721
3,0.5,500,0.5,5000,0.010577961709295654,0.14951458804246823,1.1237896321692493,0.014374611748232206,0.05655560728995872,0.06307675386043163
3,0.5,500,0.5,10000,0.010873492508972859,0.14140197703784016,1.1163923187822005,0.011193151755156006,0.06334037763861643,0.060142720425969916
3,0.5,500,1.0,1000,0.008290782842405755,0.18841601801745056,1.122816807086011,0.009341622012293164,0.08401609929930778,0.05712606111174687
3,0.5,500,1.0,2000,0.007204673698715494,0.17670120553715088,1.1123364329617835,0.007487516421966271,0.07631652905820205,0.05926330868937289
3,0.5,500,1.0,5000,0.009939873929528458,0.19218179159149062,1.123983012486884,0.012016755668662385,0.09206718097013036,0.059045460815685326
3,0.5,500,1.0,10000,0.006250730847411972,0.1891818201339041,1.1320280873451736,0.006920739737263908,0.08387259080679589,0.07002347967124416
3,0.5,500,2.0,1000,0.011514883042998999,0.2160561732887979,1.0541078002326387,0.01480569413379728,0.0963414835377928,0.066563833253524
3,0.5,500,2.0,2000,0.011446816129749343,0.22161219020327466,1.0443006774609134,0.015791408438959428,0.10079426722954253,0.05725250515164696
3,0.5,500,2.0,5000,0.0093138737626514,0.22589217408909917,1.0404344525779283,0.011870465661984245,0.10363624606554118,0.07806596634781389
3,0.5,500,2.0,10000,0.013426543041737092,0.23489794649732398,1.0547276750771435,0.015968233403398844,0.11060604943980624,0.07515297272696289
3,0.5,500,5.0,1000,0.008515355678019145,0.32289993935632816,0.9420660973752963,0.00972608887406705,0.15733249220926257,0.06282401119845339
3,0.5,500,5.0,2000,0.009259958628941165,0.3275342910626794,0.9465810573249729,0.00985229678394457,0.1362840816122702,0.0712301139953414
3,0.5,500,5.0,5000,0.007986478597417529,0.2614698899577785,0.9661658691779513,0.008531481587655917,0.09776470272953207,0.06495249698286175
3,0.5,500,5.0,10000,0.005132341067576318,0.3128111621690722,0.9411095868077994,0.0075780680029737405,0.1530678244431377,0.09255719063968844
3,0.5,1000,0.1,1000,0.003514222054536431,0.03768201851649657,0.8121293375569358,0.003474525100751715,0.0157277170924652,0.07470218557595412
3,0.5,1000,0.1,2000,0.0037236880752320946,0.0381938709465466,0.7893070067950281,0.0058994386473161615,0.01912913859817552,0.05836653224754296
3,0.5,1000,0.1,5000,0.0038879272425912004,0.0354785333369776,0.8034640574775928,0.004565742031928353,0.016597335727683907,0.0719624734681488
3,0.5,1000,0.1,10000,0.004945968248521507,0.03631014645877233,0.7808552365700515,0.005500443625925784,0.01761883401675612,0.06827076438336967
3,0.5,1000,0.5,1000,0.005725812084539873,0.10076665421738035,1.2617818048673275,0.007200159397288378,0.04705388142233965,0.04656680151148275
3,0.5,1000,0.5,2000,0.0047940173109038324,0.09979060119937323,1.2553589807787755,0.007002491566292306,0.04808779439274781,0.0351462320533391
3,0.5,1000,0.5,5000,0.00446359992579931,0.09581243212479844,1.260404087088684,0.005113350248142106,0.04586568876762481,0.04174716495377917
3,0.5,1000,0.5,10000,0.005622544676866791,0.09622717141655283,1.2554561899125078,0.006593182929076773,0.05269178305404569,0.03965571056750674
3,0.5,1000,1.0,1000,0.0039017147917935714,0.14129029082651662,1.3439431394218275,0.003822793395056292,0.06893305250993456,0.042664516873918354
3,0.5,1000,1.0,2000,0.004507350836043092,0.14339640078610333,1.3427599564878472,0.005743696478111295,0.06010110098813123,0.04767206274831489
3,0.5,1000,1.0,5000,0.003864481596181728,0.13386164956483348,1.337706290675507,0.004736368408185868,0.06548486457513311,0.040303575126301526
3,0.5,1000,1.0,10000,0.00359498916637789,0.12590219791653395,1.3532481657154247,0.0036778947352228172,0.057288199367004584,0.034133252676725186
3,0.5,1000,2.0,1000,0.004929719880101152,0.17561928519553,1.3341475660101665,0.0051901797172747705,0.08400460679900526,0.05956359015667716
3,0.5,1000,2.0,2000,0.004042984365007227,0.1690313295610185,1.339600015787317,0.00481311880809442,0.0756544071565382,0.042970166080625566
3,0.5,1000,2.0,5000,0.0051768138042138,0.15982205389006843,1.341651749296046,0.0062477257039169525,0.07835374904107556,0.04282229084641303
3,0.5,1000,2.0,10000,0.00500428349370521,0.15997238482194917,1.3376316923359364,0.005854879270783426,0.08244488281998988,0.05061662818039662
3,0.5,1000,5.0,1000,0.004685184051664679,0.204888230867317,1.284555779215411,0.005372687526058098,0.08967961484117332,0.05247329498337786
3,0.5,1000,5.0,2000,0.004515659144115959,0.2275449803593839,1.2854359191127924,0.0063872642129074,0.1011889000870285,0.043362789363537976
3,0.5,1000,5.0,5000,0.005509379637762692,0.22429901277338257,1.2913465150550942,0.00698919708593659,0.11171926774060029,0.0550162970804047
3,0.5,1000,5.0,10000,0.0037269508039393788,0.21046847007221403,1.287334901199223,0.003670229470884943,0.12935727900301816,0.05713039294807091
3,0.5,2000,0.1,1000,0.0027795327893920655,0.027754212873996972,0.8119176186478407,0.002879758820850518,0.012374311651663255,0.05095621059003835
3,0.5,2000,0.1,2000,0.002945458521384252,0.025884039755598897,0.8009504653526963,0.003302271955264896,0.011415446884149505,0.039961345915572336
3,0.5,2000,0.1,5000,0.002476210562903703,0.02754086658476008,0.8025475965672321,0.0022845898729513194,0.013937223625945854,0.05257823164920244
3,0.5,2000,0.1,10000,0.0021014868850471745,0.028214868264943457,0.8211006777901534,0.0024027496137166617,0.015746924749680948,0.05133556571315689
3,0.5,2000,0.5,1000,0.0020180213425828814,0.07862183640940881,1.3350232490510388,0.002011310958061639,0.03424803387231331,0.023482855208734506
3,0.5,2000,0.5,2000,0.002074839650130024,0.062479405093816956,1.3353366346832432,0.002327628742636047,0.031822327006700714,0.028945700739585353
3,0.5,2000,0.5,5000,0.002786372796833453,0.07159434022458973,1.3284008151695192,0.0028624510128098697,0.03320273816197277,0.028400790752109523
3,0.5,2000,0.5,10000,0.003921772564512857,0.07086925708305923,1.3295594225434308,0.005238772827472773,0.03730831034065626,0.02630992412588975
3,0.5,2000,1.0,1000,0.0029418259453941453,0.09701547429192603,1.4874257539369484,0.0036658922099155533,0.047527793654980055,0.027318602893987194
3,0.5,2000,1.0,2000,0.001907961950689325,0.09483678244368442,1.4945200653691288,0.002345016986685632,0.051669307221522694,0.028127194088125054
3,0.5,2000,1.0,5000,0.002500406689760677,0.09408812475544769,1.4885813601625635,0.003048092453849673,0.05072828673595766,0.02589843829199812
3,0.5,2000,1.0,10000,0.00212431042313381,0.09103814193514832,1.4888341615120373,0.0026025265509665636,0.046488888352480814,0.034132980014429104
3,0.5,2000,2.0,1000,0.0019126300569132972,0.10718976226865172,1.5664553056281583,0.0019039524796645127,0.0556325704091809,0.036044655829580816
3,0.5,2000,2.0,2000,0.0025330736837746236,0.12042232969458784,1.558225758132294,0.002593832966997563,0.056017485646962406,0.026497256486866967
3,0.5,2000,2.0,5000,0.002562921897592122,0.10898843717512662,1.5619194848137723,0.002896223137661906,0.05077164376573772,0.034483417627215504
3,0.5,2000,2.0,10000,0.0027877131732695374,0.11347924502748141,1.5630009477363183,0.003642134201271373,0.05069981169501126,0.026572908644418705
3,0.5,2000,5.0,1000,0.0022004900058419665,0.14904924937776518,1.5693700334753677,0.002341757590832553,0.07762822527556285,0.031488777257813225
3,0.5,2000,5.0,2000,0.0019676842711927405,0.12265364614353205,1.5797963433654243,0.0019206874999778678,0.06085302896233918,0.03503793280381623
3,0.5,2000,5.0,5000,0.002603178259932708,0.13163799736912415,1.5715088985009809,0.0034591951485999787,0.08186186532445319,0.041887531895338094
3,0.5,2000,5.0,10000,0.002653984485636366,0.14243741077498043,1.567546733028997,0.0033083060256552266,0.06864585426314114,0.029302366245561786
3,1.0,100,0.1,1000,0.04342138238357039,0.1270913292647245,0.6862624483938004,0.04138889205707233,0.06406477972137964,0.11234584119322774
3,1.0,100,0.1,2000,0.037649947025955234,0.16074893807532423,0.6963169906995416,0.048420092599250154,0.09432651980438135,0.16517713228768605
3,1.0,100,0.1,5000,0.04401622890635869,0.13989903982895932,0.689633903918839,0.05596901756551735,0.08777702198926689,0.14945056188191727
3,1.0,100,0.1,10000,0.039627831490530424,0.1476558682733896,0.6992066852040216,0.04975284273024552,0.07183113907370814,0.1368279274771084
3,1.0,100,0.5,1000,0.05439233703587126,0.3230419769281334,0.47456794046810735,0.06127883714275294,0.15356964425510986,0.12778018153870255
3,1.0,100,0.5,2000,0.03989593013543002,0.2793045061888499,0.46687426022475664,0.05523178525227062,0.10339783139875566,0.13233378242561475
3,1.0,100,0.5,5000,0.04317028613480578,0.2830524325616033,0.46759060704213623,0.051485888649055116,0.11914450347130626,0.12980808506553654
3,1.0,100,0.5,10000,0.04078342393773215,0.3262001631170709,0.4766812008031824,0.054571539095772954,0.15880945364293467,0.14909746883776345
3,1.0,100,1.0,1000,0.048130344684950185,0.40750967951110034,0.36442460417915007,0.05167208602984524,0.1957814433228284,0.131272482257054
3,1.0,100,1.0,2000,0.04914598457936784,0.3904717650841594,0.36850304075614815,0.04825400955493965,0.16713607287811144,0.11632216430623939
3,1.0,100,1.0,5000,0.05295661104788314,0.4185880163209694,0.3738230561334238,0.04984456223500216,0.14854061636744734,0.11422277848638804
3,1.0,100,1.0,10000,0.04978653204263599,0.4319336418159888,0.3679790818394093,0.060700425572784565,0.19615651812450471,0.11677712623898436
3,1.0,100,2.0,1000,0.0416489780507423,0.5455371040937816,0.3000020180003584,0.050284301346612235,0.2577070070448971,0.11202949473645331
3,1.0,100,2.0,2000,0.04420226950233905,0.48961763517828044,0.28714726982233374,0.04949484153999395,0.19934781270183308,0.1333106800125793
3,1.0,100,2.0,5000,0.04106064721177488,0.45890788915290914,0.3085971553582743,0.047859675200192665,0.1883724601985047,0.1185023377315589
3,1.0,100,2.0,10000,0.05407804410903391,0.5137789279102212,0.3135277683006807,0.06048925406021524,0.18084716481834132,0.11541933730812153
3,1.0,100,5.0,1000,0.04772128485754367,0.5302925589438459,0.25005350341683924,0.05242587721827244,0.18594801808341888,0.10925005694261818
3,1.0,100,5.0,2000,0.04046198906210131,0.6390627027465012,0.2790169433387056,0.040348079314241586,0.29431878149071405,0.10635737838405149
3,1.0,100,5.0,5000,0.038520385362084866,0.559324122027797,0.27301246381181793,0.04037956388237413,0.24460963488435072,0.10370148633437888
3,1.0,100,5.0,10000,0.05928019551047661,0.6088434387913294,0.26170027531868745,0.05906581714049323,0.21870279466980128,0.11268865635539331
3,1.0,500,0.1,1000,0.009430445067759636,0.09108471279504443,0.9733124114239318,0.011027380026233881,0.044159612067651635,0.05100851888507253
3,1.0,500,0.1,2000,0.007977004931220836,0.08671458925255114,0.9782975430682217,0.009199038573963626,0.0462020674304005,0.08721233917501789
3,1.0,500,0.1,5000,0.0103791053884209,0.0989454594289396,0.979136494732828,0.014650074940546747,0.04807845174265572,0.07285182136566132
3,1.0,500,0.1,10000,0.007856435322617997,0.08210906849751709,0.9680828373623194,0.012695686072297766,0.04583080576817306,0.0734506762492063
3,1.0,500,0.5,1000,0.009134654557441496,0.19615057560921806,1.139261306591591,0.011544988757441046,0.08594111452071053,0.06410113165085995
3,1.0,500,0.5,2000,0.014119704862673315,0.2019780881332659,1.1325451641563107,0.012545271101114898,0.07973889175551424,0.07855665306479252
3,1.0,500,0.5,5000,0.009372692396891516,0.18727967429988762,1.1199640828819637,0.01102448912281335,0.07697008438571763,0.06526985502267019
3,1.0,500,0.5,10000,0.008915763268057441,0.18583752968074074,1.1501330653212298,0.011759060683035255,0.0696275883269577,0.06835178367721745
3,1.0,500,1.0,1000,0.010381743962664822,0.22535796307651218,1.0293431076862176,0.011604364346013056,0.09675523301774837,0.07226166651319718
3,1.0,500,1.0,2000,0.012794314487597222,0.23999735293858113,1.0350297127565917,0.015293158280611263,0.10828151891102669,0.0691813798358685
3,1.0,500,1.0,5000,0.01070726629242671,0.2460367622510729,1.0203224540198843,0.013006020758955432,0.08869795616224967,0.07249318658467774
3,1.0,500,1.0,10000,0.010207093974003293,0.23385757801164228,1.0497575972568916,0.011974705252918506,0.12020653769535539,0.06460630322610841
3,1.0,500,2.0,1000,0.011828980067914822,0.3082285255457145,0.9643177440066263,0.013985785161540976,0.16821712187896856,0.05724409750958388
3,1.0,500,2.0,2000,0.011661362811058116,0.32526268776985245,0.971636595016932,0.01444448349769297,0.1274462031770886,0.07460032531693273
3,1.0,500,2.0,5000,0.007111357023666312,0.29893170979279654,0.9583653318214125,0.009178575684896247,0.1252139416096917,0.0755347942241337
3,1.0,500,2.0,10000,0.006315769266600606,0.2901361006769274,0.9553820880143227,0.007226216040835233,0.1521288957876614,0.06569077462871745
3,1.0,500,5.0,1000,0.014276016211283002,0.36220583583236154,0.9049049490741057,0.016266997227081616,0.1711647706004341,0.06611814090849899
3,1.0,500,5.0,2000,0.011445627057475457,0.3142160016906706,0.9305101015982493,0.014463622864375048,0.1470632553217524,0.06382026121864948
3,1.0,500,5.0,5000,0.00832780936693369,0.3252241883564899,0.9172045954107317,0.010821471374924462,0.1415220189838711,0.07187305183482304
3,1.0,500,5.0,10000,0.011095203752159645,0.3763099445638317,0.9160741489880774,0.013507833861965468,0.1624191400412266,0.06016806643493679
3,1.0,1000,0.1,1000,0.005060865093540236,0.05972584381784883,1.0003594576000763,0.005234648325184248,0.02501628765647446,0.05406034143197891
3,1.0,1000,0.1,2000,0.00472289284945758,0.05860604661774853,0.9993319300856123,0.006261150038042751,0.03297794300477137,0.054441832630063046
3,1.0,1000,0.1,5000,0.004564954633853572,0.057540704088442175,1.0068096623047575,0.005203071846751722,0.03005518560932218,0.05077017524255102
3,1.0,1000,0.1,10000,0.004405929078874953,0.06754997051235426,1.0169536605824216,0.004911633603565632,0.03497005335107776,0.04222622831637054
3,1.0,1000,0.5,1000,0.005966610422771362,0.1318220215662735,1.3526019423036593,0.007007834744045028,0.06063795496146886,0.04429551111628679
3,1.0,1000,0.5,2000,0.0048215725261858645,0.1356099900773006,1.3272165354058163,0.006304814148077626,0.06409200597006005,0.037502001450994735
3,1.0,1000,0.5,5000,0.004895693389080381,0.1365749155462864,1.3403563694522769,0.005993213485949451,0.06294069019062352,0.03694834602919205
3,1.0,1000,0.5,10000,0.0033045315753345776,0.1382055887231939,1.351759395180246,0.004367459240024433,0.07258766861684637,0.04786193106746965
3,1.0,1000,1.0,1000,0.004821222376246768,0.1858536043479843,1.3366298131855046,0.006580451146021293,0.09101973924955131,0.054298017810953655
3,1.0,1000,1.0,2000,0.004489129377512043,0.1648174217194492,1.338289179616977,0.006595665882743823,0.08107023502789427,0.04412760228494927
3,1.0,1000,1.0,5000,0.004289689777502076,0.15891324857173228,1.3379219093483123,0.004877119361118711,0.07501195715553097,0.04708825418508964
3,1.0,1000,1.0,10000,0.0034524934531580246,0.17790299851642527,1.336063552660039,0.003840932336902458,0.10049600268823412,0.05105942553544822
3,1.0,1000,2.0,1000,0.005881261059189338,0.2226616257451029,1.304065143171078,0.006412342137170575,0.10191710871082876,0.04857381246673168
3,1.0,1000,2.0,2000,0.0032293617687613723,0.17031502124230744,1.2927698910373637,0.00420805672920507,0.10422652623049199,0.047943731323478636
3,1.0,1000,2.0,5000,0.004657824975364841,0.20632704529180934,1.2904007017321368,0.005337739414914912,0.10160551761412963,0.04851690706221967
3,1.0,1000,2.0,10000,0.006078777516584041,0.21844757739391799,1.2983217543389571,0.00939760485258659,0.1105816977270244,0.054307738791162775
3,1.0,1000,5.0,1000,0.004246419947845108,0.22638106319660056,1.2634535252357815,0.004717864211063687,0.11872206923332514,0.046714951157713056
3,1.0,1000,5.0,2000,0.0033734082487176915,0.2026933546296071,1.263890313932024,0.005283633257037674,0.11660164347700912,0.057917459793950764
3,1.0,1000,5.0,5000,0.0054651683170664975,0.20793193771183774,1.2646294943812673,0.006777467097203483,0.10872253475050621,0.04369022752557758
3,1.0,1000,5.0,10000,0.006287436940452482,0.25742318984836254,1.2488719845506453,0.00820250742024806,0.12435958454151443,0.05216767822723011
3,1.0,2000,0.1,1000,0.0018822070388997822,0.04530311739455101,1.0378759824827362,0.0025537520350664747,0.022125579947205216,0.038288262709134095
3,1.0,2000,0.1,2000,0.0024780231134617936,0.042312833831206494,1.0378143431831541,0.0025926017577407885,0.017816293389868586,0.038361206989840774
3,1.0,2000,0.1,5000,0.0029069168623894106,0.040621861390483224,1.043714847332305,0.0031962534634834847,0.017286419192518315,0.04040439525378543
3,1.0,2000,0.1,10000,0.00252174066948768,0.04068521210692505,1.0347201147195308,0.003256964924428485,0.018697513795583397,0.03549410199775858
3,1.0,2000,0.5,1000,0.002177470736388501,0.0859560937722308,1.486203082665233,0.0028126678877506243,0.04593983639029732,0.02666573407868596
3,1.0,2000,0.5,2000,0.0020394682295232108,0.08894008448945881,1.4904808041572426,0.002695810493833558,0.04703998780252164,0.027187283942977293
3,1.0,2000,0.5,5000,0.0022736130767790556,0.0793155770792971,1.4862506551236982,0.0031717610154522614,0.04393289963902128,0.02890265153954945
3,1.0,2000,0.5,10000,0.001853568708062126,0.08936113227024663,1.4917715867231465,0.0026812325062680283,0.05424393314561119,0.028223500914381132
