m,T,N,noise,Sample Entropy Position,Sample Entropy Velocity,Sample Entropy Acceleration,Std Position,Std Velocity,Std Acceleration
2,0.01,100,1000,0.06239635272778055,0.6947699837052038,1.160549261332302,0.06884638001156906,0.26248263937326566,0.11060943730979257
2,0.01,100,2000,0.061141737119613036,0.7194904630429488,1.1477534055299656,0.07822283110214402,0.27837883680263037,0.1344497472064061
2,0.01,100,5000,0.05314899988419263,0.6837704933381216,1.1138747828856652,0.06124695641952428,0.23440449572828553,0.1560228811057117
2,0.01,100,10000,0.07422539132483305,0.7098888119859004,1.1249982941186265,0.09745076894022701,0.2402358747791328,0.13969630670226543
2,0.01,500,1000,0.00956224858773633,0.31443337044261804,1.8198796405910174,0.01313701227142078,0.16609811079357317,0.058915229694054626
2,0.01,500,2000,0.010381349510391005,0.3222929082552289,1.8157049872152013,0.010303527039340513,0.17951804770926544,0.05234455210172938
2,0.01,500,5000,0.014428995176631695,0.34990260069686635,1.8222138800865366,0.023072795821891617,0.17633651894337907,0.04597058508979717
2,0.01,500,10000,0.010708478997162381,0.35406978004505424,1.8213227063615907,0.011707202699371103,0.1971419889234032,0.06528556460433226
2,0.01,1000,1000,0.005839404068408074,0.25584825363066765,1.970455742393529,0.00672808294783794,0.11522924740875307,0.03557710012620581
2,0.01,1000,2000,0.0036659342514336647,0.24733950404548707,1.9640798849804162,0.004458650422987317,0.13655816223229164,0.032052630134289946
2,0.01,1000,5000,0.005778002191669324,0.2349970061646099,1.9687694732389074,0.006265892580435573,0.09812343150590692,0.04106475823896943
2,0.01,1000,10000,0.004092387560889192,0.22778474848716798,1.966641208385007,0.004692158053546388,0.11274874341096988,0.028685482249500294
2,0.01,2000,1000,0.0018936257975674226,0.1659419672004666,2.0572785926960284,0.0020486647643083284,0.07688173161023973,0.018347047637457186
2,0.01,2000,2000,0.0020181166758524265,0.1640682564274451,2.051986214358229,0.0025144515704937503,0.0834916451978541,0.018157994745073968
2,0.01,2000,5000,0.0026412982310863027,0.14620992666058905,2.0556841290352885,0.002795125472019633,0.08502498155671444,0.02380585287954537
2,0.01,2000,10000,0.002893884410389295,0.1688790673852746,2.0585786199576397,0.003148075002897421,0.087257776549111,0.01532164499899031
2,0.1,100,1000,0.085497289013839,0.7564190396185217,1.1313591861222183,0.10323845987777663,0.27519456964408884,0.13277864817183435
2,0.1,100,2000,0.04782471953361072,0.7092115664324855,1.1427834575167422,0.06690865316375333,0.26357881733333133,0.1443242027251526
2,0.1,100,5000,0.04292208847717326,0.7365627676548065,1.1091132980760774,0.052205596322643835,0.2462764914116592,0.1438645577476577
2,0.1,100,10000,0.06714681234866596,0.6543810667603551,1.1764481289459143,0.06529272767395562,0.24907944743876223,0.17897123727964284
2,0.1,500,1000,0.009655515001415742,0.34800121842786275,1.8118294957045733,0.01156242761743264,0.15585414051134386,0.04955103459968249
2,0.1,500,2000,0.00870649348611399,0.36212796940528524,1.8100571287208798,0.011370110734776439,0.162593223530403,0.06208001394307964
2,0.1,500,5000,0.010202765709872568,0.3561822034935769,1.8243550270137507,0.01113654986156978,0.15245005761786976,0.05336705105969652
2,0.1,500,10000,0.012090697059676404,0.3559757599037026,1.8143775337227495,0.014410733817916264,0.13758473355630715,0.05163813436637996
2,0.1,1000,1000,0.004107525046289758,0.21001833979460852,1.9682942575320903,0.004473826923755603,0.1190786934161189,0.03480609653954301
2,0.1,1000,2000,0.00558616209820702,0.28175047238217127,1.9655364448447858,0.0061634199587806944,0.13406573798320182,0.033709205464280016
2,0.1,1000,5000,0.004851076884234359,0.22946170034705382,1.972439286552115,0.005324364808822235,0.10696347671070809,0.03534757733618732
2,0.1,1000,10000,0.004987952178067786,0.22590062504693934,1.960428979975955,0.005643290867019879,0.11333713197731758,0.0355324644134775
2,0.1,2000,1000,0.0020794626549683025,0.15614408310786274,2.0539762955647927,0.002564767703165875,0.0794990226662449,0.017871641222521762
2,0.1,2000,2000,0.002493443610378593,0.1352872090626514,2.0565501783647253,0.002965560715680728,0.0528871387481158,0.018400474388168216
